"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",148,0.00099999999999989,0.81970548852069,-1.01624547484922,0.628724515636425,1.01068646140495,-1.21188193726082,-0.820609012437621,2.79787201333694
