"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",28,0.01,1.14863992181466,-1.00334061073609,0.95501974598996,0.95501974598996,-1.20074411466746,-1.20074411466746,3.35634009254154
