"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",147,0.00099999999999989,0.833259468286696,-1.00884788384109,0.622081273691927,0.622081273691927,-1.21701697781443,-1.21701697781443,2.77901481213608
