"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",137,0,1.04478977254421,-1.11500189973703,0.839727176320236,0.839727176320236,-1.30173627569407,-1.30173627569407,3.7907975422606
