"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",130,0.00099999999999989,0.914673611751079,-0.825928240350634,0.702994387663065,0.702994387663065,-1.0292112356223,-1.0292112356223,2.90048963035953
