"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",61,0.014,0.99721886294733,-1.11408418009712,0.792904421385462,1.2015333045092,-1.33023744454524,-0.897930915649,3.15720813840876
