"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",188,0.00100000000000011,0.975014650739621,-0.968990409809525,0.792313321607492,0.792313321607492,-1.14502819336769,-1.14502819336769,2.65957280748005
