"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",58,0.0129999999999999,1.12248206911954,-0.907308443208817,0.956882186070686,1.2880819521684,-1.06160901775054,-0.753007868667095,2.97165550139358
