"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",161,0,1.02222726838622,-0.967840390965844,0.860301638137144,1.18415289863529,-1.12985399203504,-0.805826789896652,2.62701482515438
