"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",96,0.0089999999999999,1.03184425618554,-1.04930810757926,0.823683821771576,0.823683821771576,-1.2451099327948,-1.2451099327948,3.47143855984974
