"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",179,0,1.20383469753636,-0.959403425862712,0.998951286168785,0.998951286168785,-1.17756427161323,-1.17756427161323,3.39012152513025
