"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",183,0,0.949494829150066,-1.01514852784022,0.743285463039114,1.15570419526102,-1.22868397884295,-0.801613076837486,2.92999351370703
