"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",177,0.001,1.13499988036559,-1.13789363825952,0.933603240397819,0.933603240397819,-1.35180009153392,-1.35180009153392,4.00730183833604
