"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",79,0.01,0.939042672341128,-0.981414469203182,0.733359108044319,0.733359108044319,-1.25220766496485,-1.25220766496485,2.39472246746571
