"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",169,0.00099999999999989,0.932902667322558,-0.97818493353394,0.725613527416697,1.14019180722842,-1.17985992554413,-0.776509941523751,2.98386550336101
