"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",23,0.01,0.942539002584232,-1.04074846563876,0.737400495693024,0.737400495693024,-1.24992386266598,-1.24992386266598,3.00133162215326
