"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",82,0.01,0.855880621776599,-1.02288330366945,0.665123976400204,0.665123976400204,-1.21089646966972,-1.21089646966972,2.54535958218439
