"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",158,0,0.999255423465113,-1.04647374151697,0.805819102529748,0.805819102529748,-1.23585509158185,-1.23585509158185,3.20022660335174
