"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",191,0.00099999999999989,0.872628685337313,-0.949129019447616,0.654537826225161,1.09071954444946,-1.14901669159766,-0.749241347297574,2.48318587979648
