"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",167,0.00099999999999989,0.949616224907558,-0.804086955323345,0.752120553117844,0.752120553117844,-0.998663119628244,-0.998663119628244,2.33312428146927
