"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",149,0,0.996249191425937,-1.01746587707093,0.775331672603346,1.21716671024853,-1.25942442015091,-0.775507333990955,3.08446675162235
