"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",89,0.01,0.980730495910708,-0.882912250895304,0.793142619677725,0.793142619677725,-1.0989958805475,-1.0989958805475,2.42164043869109
