"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",73,0.018,1.10361523906625,-0.902373852570814,0.934368647952908,1.2728618301796,-1.06796390814762,-0.736783796994009,2.38986495293919
