"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",19,0.0210000000000001,1.04783275493685,-0.982880176879204,0.8611424056804,1.23452310419331,-1.15116433289629,-0.814596020862121,3.18642248490027
