"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",146,0,0.966877688789963,-0.941019247264435,0.771299729897351,1.16245564768258,-1.15760485577288,-0.724433638755993,2.50410365188865
