"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",110,0,1.00841384258709,-1.05126761370774,0.806571310123733,1.21025637505044,-1.28386040178151,-0.818674825633962,3.06980837582132
