"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",165,0.00099999999999989,1.0015984627128,-0.890281756430645,0.807467477822894,0.807467477822894,-1.08375041750938,-1.08375041750938,2.76955636703642
