"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",186,0,1.206753216518,-1.16469697888795,0.995344340213976,1.41816209282202,-1.38500221157342,-0.944391746202485,3.58900456250267
