"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",38,0.01,0.899847153600632,-0.887378290138981,0.671390495659417,0.671390495659417,-1.11316935849266,-1.11316935849266,2.7020624732595
