"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",10,0.0190000000000001,0.95283038556747,-1.06423725794016,0.755637172540155,1.15002359859478,-1.25473468087629,-0.873739835004033,2.99770089575686
