"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",40,0.01,1.11909583215097,-1.10489095725923,0.921404582812711,0.921404582812711,-1.30353010100246,-1.30353010100246,3.26493136615043
