"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",55,0.0129999999999999,1.03686122107429,-1.04893485272216,0.857168120819514,0.857168120819514,-1.25274066472746,-1.25274066472746,2.8344700089618
