"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",85,0.0089999999999999,0.970091650072515,-1.08076395116871,0.780652398232945,0.780652398232945,-1.29110712847368,-1.29110712847368,2.73989147185088
