"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",47,0.0229999999999999,1.24280172800039,-0.867709910695392,1.02637759827116,1.02637759827116,-1.11466735251049,-1.11466735251049,3.43879050712323
