"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",32,0.0150000000000001,1.0092962648329,-1.11507011073658,0.812105798027777,1.20648673163803,-1.34029399937169,-0.889846222101473,2.93253504655251
