"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",8,0.01,1.11739732432445,-0.948996892059162,0.906748557290397,0.906748557290397,-1.17671477666763,-1.17671477666763,3.30545388374174
