"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",45,0.016,0.925305996864018,-1.00708787803912,0.750369460987498,0.750369460987498,-1.17433157414563,-1.17433157414563,2.74844837674265
