"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",125,0,0.922987490951893,-1.19394812796653,0.728199789297075,0.728199789297075,-1.38860906372476,-1.38860906372476,3.26240031948993
