"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","lm",48,0.026,0.999798385551348,-1.12653853789255,0.800205261334469,1.19939150976823,-1.32994488748493,-0.923132188300175,3.4980989002342
