"","method","id","runtime","b0","b1","b0_lower","b0_upper","b1_lower","b1_upper","pred_mse"
"elapsed","simp_lin_cpp",133,0.00100000000000011,1.00453478831954,-0.933857455247379,0.819832795566611,1.18923678107246,-1.09507706116655,-0.772637849328212,2.77830402828486
